"","X","asin","title","Brand","Firm","variationCSV","suction","Wok_1charge","db","pa","minutes","mins","hour","hours","mah","min","h"
"841",559,"B09PFN6SZK","botslab by 360 s8 plus vacuum and mop, with 4l large self empty station, 2700pa suction, lidar navigation, carpet detection, multi floor mapping, personalized cleaning, 300ml water tank","X8+","360","B09PFN6SZK,B09XM5NGZ3",2700,250,NA,"2700;2700","250",NA,"4",NA,NA,"250","4;12;3;180"
"842",2026,"B09M2LT4TQ","airrobo t10+ robot vacuum and mop with self-empty base, lidar navigation, 5200mah battery, wi-fi connected, smart mapping, select room, no-go zone, compatible with alexa and google assistant.","t10+","AIRROBO","B09M2LT4TQ",2700,250,NA,"2700;1",NA,NA,NA,NA,"5200","","5200;12;1;1"
"843",428,"B098WVT9HR","airrobo t10+ robot vacuum and mop with auto dirt disposal, lidar navigation, compatible with alexa and google assistant, 250min runtime, max 2700pa strong suction for pet hair, hard floor, carpet","t10+","AIRROBO","B09M2LT4TQ",2700,250,NA,"2700",NA,NA,NA,NA,NA,"250",""
"844",458,"B09BZ9JYNY","robot vacuum cleaner, 3-in-1 bagotte vacuum cleaner robot with 360° laser navigation maping, 2700 pa suction power, 270 min run time, 5200mah, alexa & google voice control","B09BZ9JYNY","Bagotte","B09XWFQ396",2700,270,NA,"2700",NA,NA,NA,NA,"5200","270","5200;3;0"
"845",294,"B08PFH4T88","<U+200B>coredy l900x robot vacuum with self-emptying station, up to 60 days for hands-free cleaning, 2700pa max suction with carpet boost, alexa, no-go zones, 190mins run-time, ideal for pet hairs<U+200B>","I900X","Coredy","B08PFH4T88",2700,190,NA,"2700;2700","190","190;190",NA,NA,NA,"190;190;190","60"
"846",1833,"B08PFGVRCJ","coredy l900x robot vacuum cleaner with self emptying base, laser navigation robotic vacuums and mop multi-floor mapping, 2700pa suction with no-go zones, wi-fi connected, good for pet hairs","I900X","Coredy","B08PFH4T88",2700,190,NA,"2700;2700",NA,NA,NA,NA,NA,"",""
"847",210,"B08BLDK4F2","coredy l900 robot vacuum cleaner, smart laser navigation, precision ai mapping technology, compatible with alexa, 2-in-1 vacuum & mop robotic vacuum, 2700pa power suction ideal for pet hair","I900","Coredy","B08QN5SL37",2700,200,NA,"2700;2700;2700;2700",NA,"200","3","3",NA,"200","3;380;23"
"848",2515,"B08QN5SL37","coredy l900w robot vacuum, robotic vacuum cleaner and mop with lidar navigation, precision ai mapping and intelligent mopping, 2700pa suction z-zag routing, carpets boost, no-go zones, wi-fi connected","I900W","Coredy","B08QN5SL37",2700,200,NA,"2700;2700;2700;2700",NA,NA,NA,NA,NA,"","380;23"
"849",455,"B09B8VLQYG","honiture q6 robot vacuum cleaner, 2-in-1 robot vacuum and mop, robotic vacuum self emptying, laser navigation, smart mapping, wi-fi connected, ideal for pet hair","B09B8VLQYG","HONITURE","B09B8VLQYG",2700,280,NA,"2700;2;8","280",NA,NA,NA,"5200","280","5200;5200"
"850",203,"B089Q29863","honiture cleaner robot vacuum (black)","B089Q29863","HONITURE","None",2700,180,NA,"2700;2700;2700;1200;2000;2700;3","180",NA,"24","24","5200;5200","180","5200;5200;2700;18;18;24;2;5200"
"851",532,"B09MQC89F4","hyggie robot vacuum with lidar mapping technology, robot vacuum cleaner sweep and mop 2-in-1, 2700pa suction, 200 mins runtime, app & voice & remote control, anti-dropping for hard floors","B09MQC89F4","Hyggie","None",2700,200,NA,"2700;2700;2;1",NA,"200;200","3","3",NA,"200;200","2;1;3"
"852",557,"B09PC5S3YH","ihome autovac nova self empty robot vacuum and mop, laser navigation, power mop, 2 hour runtime 2700pa suction power, alexa/google and app control","B09PC5S3YH","iHome","None",2700,120,NA,"2700;2700;2700;2700",NA,NA,"2;2",NA,NA,"","2;2"
"853",299,"B08QHT1H7W","lydsto r1 robotic vacuum cleaner with self empty, robotic vacuums and mop,lidar navigation, 2700pa strong suction,quiet, self-charging,ideal for pet hair, hard floor and low pile carpet(white)","B08QHT1H7W","Lydsto","B08QDFKVFV,B08THKWBHG,B08QHT1H7W",2700,150,NA,"2700;2700;3",NA,NA,"24","24","5200","17000","1;5;24;5200;2;4"
"854",1843,"B08QDFKVFV","lydsto r1 robotic vacuum cleaner with self empty, robotic vacuums and mop,lidar navigation, 2700pa strong suction,quiet, self-charging,ideal for pet hair, hard floor and low pile carpet(black)","B08QHT1H7W","Lydsto","B08QDFKVFV,B08THKWBHG,B08QHT1H7W",2700,150,NA,"2700;2700;3",NA,NA,"24","24","5200","17000","5200;2;4;1;5;24"
"855",2623,"B08THKWBHG","lydsto r1 dust collection sweeping robot with self empty base use lds lidar navigation slam intelligent algorithm planning path carpet recognition function fall prevention technology (black-1)","B08QHT1H7W","Lydsto","B08QDFKVFV,B08THKWBHG,B08QHT1H7W",2700,150,NA,"2700;3",NA,NA,"24","24",NA,"17000","1;5;24"
"856",324,"B08THGL9B2","lydsto r1 robotic vacuum cleaner self emptying,robot vacuum cleaner station ,lidar navigation,2700pa suction robotic vacuum cleaner with mapping,ideal for pet hair ,carpets (white)","B08THGL9B2","Lydsto","None",2700,150,"72;60;63;67;72","2700;2700;2700;0;8;1;3;1;8;2;7;0;8;1;3;1;8;15","150",NA,NA,NA,"5200","150;150","24;2;7;5200;24;1;8;2;7;63;67;1"
"857",117,"B07Z9YWWKD","proscenic m7 pro robot vacuum cleaner, laser navigation, 2700pa powerful suction, app & alexa control, multi floor mapping, ideal for pets hair, carpets and hard floors, black","m7","Proscenic","None",2700,150,"65;73","2700;2700;2600","150;200",NA,NA,NA,"5200;5200","150;200","5200;5200;2700;5200;5200"
"858",6201,"B083LRHB7S","proscenic m7 robot vacuum cleaner, laser navigation, app & alexa, 2600 pa powerful suction, carpet boost, electronically-controlled water tank for carpet & hard floors, gray","m7","Proscenic","None",2700,150,NA,"2000;2000;2600;2600",NA,NA,"5","5","3200",NA,"3200;5"
"859",2188,"B09N3JKFFY","roborock q5 robot vacuum with strong 2700pa suction, upgraded from s4 max, lidar navigation, multi-level mapping, 180 mins runtime, no-go zones, ideal for carpets and pet hair","q5","roborock","B09N3JKFFY,B09NM56KJM,B08CNCB44L",2700,180,NA,"2700;2700;2700",NA,"180;180",NA,NA,NA,"180;180","4;5"
"860",540,"B09NM56KJM","roborock q5+ robot vacuum with self-empty dock, hands-free cleaning for up to 7 weeks, 2700pa max suction, 180mins max run-time, compatible with alexa, perfect for hard floors, carpets, and pet hair","q5+","roborock","B09N3JKFFY,B09NM56KJM,B08CNCB44L",2700,180,NA,"2700;2700;2700",NA,"180",NA,NA,NA,"180",""
"861",52,"B07KFPQWXM","smart gyroscope robot vacuum cleaner - multiroom navigation mobile app control and alexa compatible - auto charge dock, 3 step air filter - cleans hardwood and carpet floor - pure clean pucrc660","B07KFPQWXM","SereneLife","None",2700,120,NA,"",NA,NA,NA,NA,"2600;2600;8","130","2600;2600;8;1;0;1"
"862",336,"B08WCRYH7G","robot vacuum and mop combo robotic floor cleaner machine automatic cleaning robo vac mopping aspiradora smart app alexa gyroscope navigation technology for home carpet hard wood tile pet hair","B08WCRYH7G","SereneLife","None",2700,90,"65","2700;2700;2700;2;2","90",NA,"4","4","2600","90","2600;22;2;2;1;4;2;91"
"863",561,"B09PQHRLLZ","robot vacuum cleaner, tesvor s6 robotic vacuum and mop with lidar navigation, 2700pa powerful suction, no-go zone, wi-fi, self-charging, ideal for pet family, hard floors to medium-pile carpets","B09PQHRLLZ","Tesvor","B09PQHRLLZ",2700,45,NA,"2700;2700","45",NA,NA,NA,NA,"45","2;4;12;2;4"
"864",614,"B09ZTWL2YN","tesvor robot vacuum with lidar navigation, 2700pa strong suction, wi-fi, anti-drop, no-go zone, self-charging robotic vacuum cleaner, ideal for hard floors and pet family","B09ZTWL2YN","Tesvor","B09ZTWL2YN",2700,100,NA,"2700;2700",NA,"100",NA,NA,NA,"100","2;4;12;2;4"
"865",1593,"B07BLR423F","tesvor robot vacuum cleaner with app & remote control, upgraded 1500 pa max suction, ultra-slim, self-charging robotic vacuum cleaner for pet hair, compatible with alexa voice control -moon gray","B09ZTWL2YN","Tesvor","B09ZTWL2YN",2700,100,NA,"1500",NA,NA,NA,NA,NA,"","12"
"866",251,"B08J7P3PHB","s7 robot vacuum, tesvor laser navigation strong suction robot vacuum cleaner compatible with alexa/app for pet hair real-time mapping, smart laser object recognition & no-go zone (5200mah battery)","B08J7P3PHB","Tesvor","None",2700,150,NA,"2700","100;150",NA,NA,NA,"5200;5200","100;150","5200;5200"
"867",1915,"B094QB56WZ","thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (blue)","B094QB56WZ","Thamtu","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,NA,"2700;2700;12;12",NA,NA,NA,NA,NA,NA,"12"
"868",2798,"B09MF2XZZ7","thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (black)","B094QB56WZ","Thamtu","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,NA,"2700;2700",NA,NA,NA,NA,NA,NA,""
"869",2799,"B09BYC76PZ","thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (sliver)","B094QB56WZ","Thamtu","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,NA,"2700;2700","120",NA,NA,NA,NA,"120",""
"870",2800,"B09W923GQ5","thamtu g10 robot vacuum with 2700pa strong suction, super-thin robotic vacuum cleaner, compatible with alexa, clean schedule, self-charging, ideal for pet hair, hard floor, medium-pile carpet (white)","B094QB56WZ","Thamtu","B09MF2XZZ7,B09BYC76PZ,B09W923GQ5",2700,120,NA,"2700;2700",NA,NA,NA,NA,NA,NA,"2;95"
"871",1973,"B09CGRGKB7","tikom robot vacuum cleaner, 2700pa robotic vacuums with self-charging, good for pet hair, carpets, hard floors, black","B09CGRGKB7","Tikom","B0925ZYRMM,B09CGRGKB7",2700,120,NA,"2700;2700;2700;30",NA,NA,NA,NA,NA,NA,"12"
"872",2874,"B0925ZYRMM","tikom robot vacuum cleaner, 2700pa robotic vacuums with self-charging, good for pet hair, carpets, hard floors, black","B09CGRGKB7","Tikom","B0925ZYRMM,B09CGRGKB7",2700,120,"60","2700;2700;2700;2700;30","120",NA,NA,NA,NA,"120","12;7000"
"873",1559,"B0B4S6TKXS","tikom g7000 robot vacuum cleaner, 2700pa robotic vacuums with self-charging, good for pet hair, carpets, hard floors, black","B0B4S6TKXS","Tikom","B09RGZM3KR,B0B4S6TKXS",2700,120,NA,"2700;2700;2700;30",NA,NA,NA,NA,NA,NA,"12"
"874",1493,"B09RH1NB8S","robot vacuum and mop, tikom g8000 robot vacuum cleaner, 2700pa strong suction, self-charging, good for pet hair, hard floors, white","G8000","Tikom","None",2700,120,NA,"2700;2700;2700;30",NA,NA,NA,NA,NA,NA,"12"
"875",1442,"B09P8GFP3L","tkorw side brush motor, compatible with upgraded irobot roomba 500/600/700/800/900 series,vacuum accessories replacement for vacuum cleaner robot","B09P8GFP3L","TKORW","None",2700,120,NA,"",NA,NA,NA,NA,NA,NA,"1"
"876",325,"B08THM2JTK","twotoo lydsto r1 robotic vacuum cleaner self emptying,robot vacuum cleaner station ,lidar navigation,2700pa suction robotic vacuum cleaner with mapping,ideal for pet hair ,carpets (black)","B08THM2JTK","Twotoo","B08THM2JTK",2700,150,"72;60;63;67;72","2700;2700;2700;0;8;1;3;1;8;2;7;0;8;1;3;1;8;15","150",NA,NA,NA,"5200","150;150","24;2;7;5200;24;1;8;2;7;63;67;1"
"877",323,"B08TBWFR5M","uoni v980plus robot vacuum cleaner and mop combo with lidar mapping technology - 2700pa strong suction slim design self-charging 5200mah robotic vacuums ideal for pet hair hard floor carpets","B08TBWFR5M","UONI","None",2700,190,NA,"2700;2700",NA,NA,"3;3","3;3","5200;5200",NA,"5200;5200;3;5200;3"
"878",370,"B0922P9QGT","uoni v980plus robot vacuum cleaner with self-emptying dustbin - lidar navigation robotic vacuums multi-floor mapping 2700pa strong suction with no-go zones 190 mins runtime for pet hair","B08TBWFR5M","UONI","None",2700,190,NA,"2700;2700",NA,"190",NA,NA,NA,"190",""
"879",579,"B09TF7RWBF","viomi s9 robot vacuum cleaner self-emptying 2700pa, 5200mah, 3 in 1 ( sweep, vacuum and mop ), robotic vacuum 360° lds lidar, auto dirt disposal, smart mapping, 2.4ghz wifi & alexa, ideal for pet hair","B09TF7RWBF","VIOMI","B09TF7RWBF,B099F858MQ",2700,250,NA,"2700;2700;2700",NA,"250",NA,NA,"5200;5200;2700","250","5200;2;4;5200;2700;3;1"
"880",416,"B0976YH2QF","viomi v3 max robot vacuum and mop, 3 in 1, 300mins, 5200mah, 2700pa, lidar navigation robotic vacuum cleaner, smart mapping, self-charge, 2.4g wifi, work with alexa/google, for carpets and pets","B0976YH2QF","VIOMI","None",2700,300,NA,"2700;5200;2700",NA,"300;300;300;1",NA,NA,"5200;5200;300","300;300;300;1","5200;5200;12;300;1800"
"881",265,"B08LQQ874N","intelligent vacuum cleaner, 3 in 1 intelligent vacuum cleaner smart vacuum cleaner 2800pa strong suction automatic floor garbage for home dust","B08LQQ874N","Alinory","None",2800,90,"55","2800;2800;2800;2800;1;6","90",NA,"3;4","3;4","2000;2000;2000;5","90","2000;2000;2000;4;1;4;2000;1;2;5;2000;90;3;4"
"882",380,"B092ZG43NV","robot vacuum cleaner- auto robotic vacuums with usb charging, 2800pa strong suction, 2x2000mah lithium batteries, ultra slim, robotic vacuum cleaner for pet hair hard floor low pile carpets","B092ZG43NV","FOLOSAFENAR","None",2800,90,"55;55","2800;2800;2800;2800;1;6","90;90",NA,"24;3;4","24;3;4","2;2000;2000;2000;2000;2000;2000;5","90;90","2;2000;2000;2000;2000;2000;2;2000;2000;24;1;2;5;2000;3;4"
"883",361,"B09155ZP71","holulo robot vacuum cleaner,2800pa strong suction robovac moping robot fall protection sweeper w/ 6x mops for pet hair wood floor, tile floor, carpet","B09155ZP71","Holulo","None",2800,90,NA,"2800;2800;2800;2800;2800",NA,"60;90;60;90",NA,NA,"2000","60;90;60;90","4;5;2800;2000;2;3"
"884",342,"B08X4529BY","robot vacuum cleaner, auto robotic vacuums,robot mop, mini robot vacuums cleaner ultra-thin 2800pa, upgraded 6d collision sensor, quiet cleaning robot for pet hair, low pile carpets, hard floor","B08X4529BY","HOPKASE","None",2800,90,NA,"2800;4;2800;2000;2800",NA,NA,"1;5;24;24","1;5;24;24","2000","","6;0;2000;1;6;0;2;2000;1;5;2800;24;24;100"
"885",68,"B07NZV15ZR","mamibot robot vacuum sweeping and mopping 2in1 vacuum cleaner with 2800 suction power,370ml water tank, 3 adjustable suction self-charging for pet hair,carpets,hard floors","B07NZV15ZR","Mamibot","None",2800,120,NA,"2800","90;120",NA,NA,NA,NA,"90;120;1","660;2"
"886",364,"B091B6V7RH","2800pa robot vacuum cleaner usb intelligent remote floor sweeping robot suction port slim quiet automatic self charging hard floor","B091B6V7RH","Zerodis","None",2800,90,NA,"2800;2800;2800","90",NA,NA,NA,"2000","90","18650;2000"
"887",517,"B09LL8WT7B","fakeme smart robot vacuum cleaner up to 120min runtime cleaning appliances for home cleaning - white","B09LL8WT7B","FAKEME","B09LLMDJ7C",2999,120,NA,"2000;2999;9;84;9;84;2;56","120;120;61;120",NA,NA,NA,"1200;1200;1200","120;120;120;61;120","1200;1200;1200;9;84;9;84;2;56;25;25;6;5;3"
"888",518,"B09LLMDJ7C","fakeme smart robot vacuum cleaner up to 120min runtime cleaning appliances for home cleaning - black","B09LL8WT7B","FAKEME","B09LLMDJ7C",2999,120,NA,"2000;2999;9;84;9;84;2;56;25;25;6;5","120;120;61;120",NA,NA,NA,"1200;1200;1200","120;120;120;61;120","1200;1200;1200;25;25;6;5;9;84;9;84;2;56;1;1200;25;25;6;5;3"
"889",583,"B09TZ3H2QR","robot vacuum self emptying and mop combo, robotic vacuum cleaner with automatic dirt disposal, visual navigation, smart mapping, 3000pa suction, ideal for pet hair, carpets, hard floors","B09TZ3H2QR","amarey","B09TZ3H2QR",3000,110,"58","3000;3000;3000","110",NA,NA,NA,NA,"110","24"
"890",620,"B0B19TBPFY","robot vacuum and mop combo, deenkee 3000pa wifi strong suction slim robot vacuum cleaner, self-charging robotic vacuum work with alexa, long runtime ultra-quiet robot vacuum for pet hair carpet floor","B0B19TBPFY","Deenkee","B0B19TBPFY",3000,180,NA,"3000;3000;3000","160;180","100;180",NA,NA,NA,"100;180;160;180;3;1","2;4;5;2;75;12"
"891",1405,"B09MK9VM8Q","robot vacuum, deenkee 3000pa wifi strong suction slim robotic vacuum, self-charging robot vacuum cleaner work with alexa, 180 mins runtime ultra-quiet robot vacuum and mop for pet hair carpet floor","B09MK9VM8Q","Deenkee","None",3000,180,NA,"3000",NA,"180",NA,NA,NA,"180",""
"892",1454,"B09PYDBDV2","robot vacuum, deenkee robot vacuum cleaner with smart effective & dynamic navigation 3.0, 3000pa suction robotic vacuum, 180 mins runtime ultra-quiet robot vacuum and mop for pet hair carpet floor","B09PYDBDV2","Deenkee","None",3000,180,NA,"3000;3;0",NA,"180",NA,NA,NA,"180",""
"893",2161,"B09DGPF2S8","robot vacuum and mop combo, deenkee 3000pa wifi strong suction slim robot vacuum cleaner, self-charging robotic vacuum work with alexa, long runtime ultra-quiet robot vacuum for pet hair carpet floor","B09DGPF2S8","Deenkee","None",3000,100,NA,"3000;1500;1500",NA,"100;100",NA,NA,"2600","100;100;2;1","2600;2600;2;75"
"894",248,"B08HKYVRTG","dreametech d9 robot vacuum and mop cleaner, lidar navigation robot vacuum sweep and mop 2-in-1, 3000pa strong suction power, 150min runtime, compatible with alexa, smart mapping for carpet, hard floor","D9","Dreametech","None",3000,150,NA,"3000;3000;2;1","150","150",NA,NA,"5200","150;150;150","5200;2;1;5200"
"895",300,"B08QRMTHVQ","dreametech robotic vacuum and mop cleaner, lidar navigation new version, 2.5 hours runtime, smart mapping for carpet, hard floor and pet hair","B08QRMTHVQ","Dreametech","None",3000,150,NA,"3000","150",NA,"2;5","2;5","5200","150","5200;2;5;2;1;5200;9"
"896",593,"B09X7436JZ","robot vacuum cleaner, 3000pa suction camera mapping ai smart navigation robotic vacuum cleaner, carpet boost, compatible with alexa, ideal for pet hair, app controls, wifi, self-charging fouramz v100","B09X7436JZ","FourAmZ","B09X7436JZ,B09N45524C",3000,150,NA,"3000;3000;100","150",NA,NA,NA,"2600","150","2600;12;1"
"897",413,"B096Z9B1ZM","honiture q6pro robot vacuum cleaner, self emptying robot vacuum and mop combo, 3000pa suction, lidar navigation, multi-floor mapping, virtual boundary, ideal for pet hair and hard floor carpet (white)","B096Z9B1ZM","HONITURE","B096Z9B1ZM",3000,250,"62","3000;3000",NA,"250",NA,NA,NA,"250",""
"898",452,"B09B3YL3CD","kyol robot vacuum cleaner with mopping, 2-in-1 robotic vacuum cleaner, 3000pa suction, automatic dust empty base, lidar navigation with mapping, 240mins runtime, ideal for pet hair, carpets","B09B3YL3CD","kyol","None",3000,240,NA,"3000;3000",NA,"240",NA,NA,NA,"240","360"
"899",460,"B09C5Q31MS","robot vacuum and mop with auto dirt disposal, max 3500pa suction, app control, editable map, lidar navigation smart mapping, works with alexa, laresar l6 pro robot vacuum cleaner ideal for pet hair","B09C5Q31MS","Laresar","B09C5Q31MS",3000,200,NA,"3500;3500",NA,NA,"24","24",NA,NA,"24"
"900",573,"B09SG3ZK1R","robot vacuum with auto dirt disposal, laresar grande 2 robotic vacuum cleaner max 3000pa suction self-emptying support mopping, app control, carpet detection, compatible with alexa, ideal for pet hair","B09SG3ZK1R","Laresar","None",3000,200,NA,"3000;3000;3200","200",NA,"24","24","3200","200","3200;45;3;3;2;24"
"901",57,"B07MGJKTZ1","liectroux c30b robotic vacuum cleaner 2d map navigation, 3000pa suction, smart memory, map shown on wifi app, 350ml electric water tank, wet mopping","B07MGJKTZ1","Liectroux","None",3000,100,NA,"3000;2","100",NA,NA,NA,"02500;2500","100","02500;0;0;0;8;330;74;2500;1;0;0;0;1;1;2;98;3;4;7;0;35;1;2"
