com,market_ids,asin,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales
2019-08B07G4SRN7B,2019-08,B07G4SRN7B,None,21/07/2017 00:00,262113,204.88,4.1,Gray,330,330,76,2177,73521260,1
2020-02B07G4SRN7B,2020-02,B07G4SRN7B,None,21/07/2017 00:00,447582,179.99,4.3,Gray,330,330,76,2177,75361600,1
2020-03B07G4SRN7B,2020-03,B07G4SRN7B,None,21/07/2017 00:00,200207,168.99,4.4,Gray,330,330,76,2177,75975680,1
2019-04B07G268NSX,2019-04,B07G268NSX,None,30/07/2018 00:00,104146,219.9,2.5,None,330,330,76,2177,73389480,186
2019-04B07G4SRN7B,2019-04,B07G4SRN7B,None,21/07/2017 00:00,102853,179.99,3.966666667,Gray,330,330,76,2177,73389480,196
2020-01B07G4SRN7B,2020-01,B07G4SRN7B,None,21/07/2017 00:00,96130,139.98,4.2,Gray,330,330,76,2177,75550080,250
2017-06B06X1F3HXG,2017-06,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,32204,167.39,4.1,V5s Pro,300,300,76,2223,70317720,937
2017-05B06X1F3HXG,2017-05,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,25181,188,4.26,V5s Pro,300,300,76,2223,70804800,1167
2019-05B01N9P4NH5,2019-05,B01N9P4NH5,"B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",07/01/2017 00:00,11676,100,4.1,Iron Gray,310,310,76,2223,73383490,2178
2019-01B06X1F3HXG,2019-01,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,7560,179,3.74,V5s Pro,300,300,76,2223,73335570,2856
2018-12B06X1F3HXG,2018-12,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,6008,170.5,3.842857143,V5s Pro,300,300,76,2223,73536000,3193
2019-02B06X1F3HXG,2019-02,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,2877,175,3.766666667,V5s Pro,300,300,76,2223,73191810,5325
2018-06B06X1F3HXG,2018-06,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,2411,164.98,3.947368421,V5s Pro,300,300,76,2223,72792000,6079
2018-02B06X1F3HXG,2018-02,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,1760,139.99,4,V5s Pro,300,300,76,2223,71880000,7132
2019-12B06X1F3HXG,2019-12,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,1201,100,3.854545455,V5s Pro,300,300,76,2223,74401790,9133
2017-10B06X1F3HXG,2017-10,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,882,185.1,4.042857143,V5s Pro,300,300,76,2223,71327520,10525
2017-12B06X1F3HXG,2017-12,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,436,93.5,4.05,V5s Pro,300,300,76,2223,71434440,15014
2017-07B06X1F3HXG,2017-07,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,416,167.19,4.1,V5s Pro,300,300,76,2223,70383060,15241
2017-11B06X1F3HXG,2017-11,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,329,100,4.054545455,V5s Pro,300,300,76,2223,71404740,17417
2020-01B07P63BMVP,2020-01,B07P63BMVP,None,28/02/2019 00:00,133834,196.43,4.45,Brown,325,325,74,2331,75550080,1
2020-02B07P63BMVP,2020-02,B07P63BMVP,None,28/02/2019 00:00,203437,188.99,4.45,Brown,325,325,74,2331,75361600,1
2019-05B07P63BMVP,2019-05,B07P63BMVP,None,28/02/2019 00:00,43470,196.43,5,Brown,325,325,74,2331,73383490,717
2019-11B07P63BMVP,2019-11,B07P63BMVP,None,28/02/2019 00:00,42079,196.43,4.425,Brown,325,325,74,2331,74174170,744
2019-10B07P63BMVP,2019-10,B07P63BMVP,None,28/02/2019 00:00,29191,199.95,4.45,Brown,325,325,74,2331,74168180,1024
2019-11B07ND5B2XX,2019-11,B07ND5B2XX,None,04/02/2019 00:00,224813,149.99,4.4,White,436.88,408.94,139.7,2350,74174170,1
2019-12B07ND5B2XX,2019-12,B07ND5B2XX,None,04/02/2019 00:00,230086,134.99,4.2,White,436.88,408.94,139.7,2350,74401790,1
2020-01B07ND5B2XX,2020-01,B07ND5B2XX,None,04/02/2019 00:00,233267,134.99,4.3,White,436.88,408.94,139.7,2350,75550080,1
2020-02B07ND5B2XX,2020-02,B07ND5B2XX,None,04/02/2019 00:00,131584,134.99,4.366666667,White,436.88,408.94,139.7,2350,75361600,1
2019-08B07ND5B2XX,2019-08,B07ND5B2XX,None,04/02/2019 00:00,26106,149.99,4.166666667,White,436.88,408.94,139.7,2350,73521260,1134
2019-09B07VWGGNJ5,2019-09,B07VWGGNJ5,None,08/09/2019 00:00,42099,169.99,5,None,320,320,76,2359,73754870,743
2019-10B07VWGGNJ5,2019-10,B07VWGGNJ5,None,08/09/2019 00:00,8928,173.99,4.9,None,320,320,76,2359,74168180,2678
2020-01B07VWGGNJ5,2020-01,B07VWGGNJ5,None,08/09/2019 00:00,8056,120,4.65,None,320,320,76,2359,75550080,2808
2020-03B07VWGGNJ5,2020-03,B07VWGGNJ5,None,08/09/2019 00:00,7372,129.99,4.5,None,320,320,76,2359,75975680,2874
2019-11B07VWGGNJ5,2019-11,B07VWGGNJ5,None,08/09/2019 00:00,4477,169.99,4.771428571,None,320,320,76,2359,74174170,4070
2019-12B07VWGGNJ5,2019-12,B07VWGGNJ5,None,08/09/2019 00:00,3775,144.49,4.6,None,320,320,76,2359,74401790,4472
2018-06B06XSPK3B9,2018-06,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,85883,104,3.4,Green,391,351,94,2400,72792000,332
2017-03B06XSPK3B9,2017-03,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,59178,56.99,5,Green,391,351,94,2400,70424640,546
2017-12B06XSPK3B9,2017-12,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,18403,84.99,3.74,Green,391,351,94,2400,71434440,1505
2019-03B06XSPK3B9,2019-03,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,9110,68.99,3.35,Green,391,351,94,2400,73269680,2641
2017-08B06XSPK3B9,2017-08,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,7023,72.5,4.02,Green,391,351,94,2400,70757280,2908
2017-04B06XSPK3B9,2017-04,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,4477,59.99,4.616666667,Green,391,351,94,2400,70751340,4070
2017-06B06XSPK3B9,2017-06,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,4300,79.99,4.1,Green,391,351,94,2400,70317720,4172
2017-05B06XSPK3B9,2017-05,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,2374,64.99,4.181818182,Green,391,351,94,2400,70804800,6139
2018-01B06XSPK3B9,2018-01,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,950,84.99,3.6,Green,391,351,94,2400,72162000,10228
2017-10B06XSPK3B9,2017-10,B06XSPK3B9,"B076X8P5CM,B06XSPK3B9",22/03/2017 00:00,550,79.99,3.8,Green,391,351,94,2400,71327520,13721
2019-10B07GS479HT,2019-10,B07GS479HT,None,23/08/2018 00:00,235440,159.98,5,Brown,579,381,112,2404,74168180,1
2020-03B07GS479HT,2020-03,B07GS479HT,None,23/08/2018 00:00,161299,157.98,4.3,Brown,579,381,112,2404,75975680,1
2019-05B07DGXNJGM,2019-05,B07DGXNJGM,None,08/05/2018 00:00,280650,109,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73383490,1
2019-09B07DGXNJGM,2019-09,B07DGXNJGM,None,08/05/2018 00:00,441030,442.8,3.6,"Red, Blue, White, Yellow",569,78,381,2495,73754870,1
2019-11B07NRYGJNP,2019-11,B07NRYGJNP,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,142636,149.99,4,Black,305,305,76,2495,74174170,1
2019-11B07Q2HFBKD,2019-11,B07Q2HFBKD,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,110767,149.99,4.1,White,305,305,76,2495,74174170,133
2019-08B07Q2HFBKD,2019-08,B07Q2HFBKD,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,101227,159.99,4.2,White,305,305,76,2495,73521260,209
2019-07B07Q2HFBKD,2019-07,B07Q2HFBKD,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,97427,169.99,5,White,305,305,76,2495,73275670,239
2019-07B07NRYGJNP,2019-07,B07NRYGJNP,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,96728,140.99,5,Black,305,305,76,2495,73275670,245
2019-08B07NRYGJNP,2019-08,B07NRYGJNP,"B07NRYGJNP,B07Q2HFBKD",26/03/2019 00:00,91322,159.99,4.1,Black,305,305,76,2495,73521260,288
2019-01B07DGXNJGM,2019-01,B07DGXNJGM,None,08/05/2018 00:00,84705,219,3.9,"Red, Blue, White, Yellow",569,78,381,2495,73335570,341
2019-04B07DGXNJGM,2019-04,B07DGXNJGM,None,08/05/2018 00:00,51693,109.9,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73389480,606
2018-12B07DGXNJGM,2018-12,B07DGXNJGM,None,08/05/2018 00:00,49429,249,3.8,"Red, Blue, White, Yellow",569,78,381,2495,73536000,624
2018-10B07DGXNJGM,2018-10,B07DGXNJGM,None,08/05/2018 00:00,44655,199,4.16,"Red, Blue, White, Yellow",569,78,381,2495,73428000,694
2019-03B07DGXNJGM,2019-03,B07DGXNJGM,None,08/05/2018 00:00,40050,99.99,3.85,"Red, Blue, White, Yellow",569,78,381,2495,73269680,783
2018-06B07DGXNJGM,2018-06,B07DGXNJGM,None,08/05/2018 00:00,22228,279,5,"Red, Blue, White, Yellow",569,78,381,2495,72792000,1284
2018-09B07DGXNJGM,2018-09,B07DGXNJGM,None,08/05/2018 00:00,19045,209,4.35,"Red, Blue, White, Yellow",569,78,381,2495,73164000,1464
2018-08B07DGXNJGM,2018-08,B07DGXNJGM,None,08/05/2018 00:00,18626,209,4.5,"Red, Blue, White, Yellow",569,78,381,2495,72786000,1489
2018-11B07DGXNJGM,2018-11,B07DGXNJGM,None,08/05/2018 00:00,8407,199,4,"Red, Blue, White, Yellow",569,78,381,2495,73482000,2774
2017-09B01FS67F3U,2017-09,B01FS67F3U,None,17/05/2016 00:00,291253,109.9,3.55,Black-white,390,350,110,2500,71072100,1
2018-02B01FS67F3U,2018-02,B01FS67F3U,None,17/05/2016 00:00,180075,99.99,3.4,Black-white,390,350,110,2500,71880000,1
2018-03B01FS67F3U,2018-03,B01FS67F3U,None,17/05/2016 00:00,341834,99.99,3.1,Black-white,390,350,110,2500,71922000,1
2018-01B01FS67F3U,2018-01,B01FS67F3U,None,17/05/2016 00:00,118928,88.9,3.5,Black-white,390,350,110,2500,72162000,67
2017-03B01FS67F3U,2017-03,B01FS67F3U,None,17/05/2016 00:00,92668,60,3.25,Black-white,390,350,110,2500,70424640,277
2017-01B01FS67F3U,2017-01,B01FS67F3U,None,17/05/2016 00:00,83099,119.99,3.2,Black-white,390,350,110,2500,70567200,354
2017-04B01FS67F3U,2017-04,B01FS67F3U,None,17/05/2016 00:00,74002,39,3.5,Black-white,390,350,110,2500,70751340,427
2019-10B07313S199,2019-10,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,26742,279.99,4.283333333,A9,330,320,76,2530,74168180,1111
2020-02B07313S199,2020-02,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,22670,189.99,4.2,A9,330,320,76,2530,75361600,1258
2020-03B07313S199,2020-03,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,19486,179.99,4.1,A9,330,320,76,2530,75975680,1439
2020-01B07313S199,2020-01,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,18760,189.99,4.15,A9,330,320,76,2530,75550080,1481
2019-09B07313S199,2019-09,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,15811,279.99,4.88125,A9,330,320,76,2530,73754870,1699
2019-12B07313S199,2019-12,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,2982,189.99,4.18,A9,330,320,76,2530,74401790,5155
2019-11B07313S199,2019-11,B07313S199,"B08JCDCH22,B08S73M29W,B07313S199",21/06/2017 00:00,956,181.99,4.15,A9,330,320,76,2530,74174170,10202
2018-07B07F2D81JN,2018-07,B07F2D81JN,None,20/07/2018 00:00,34481,199.99,5,Amarey Vac Max,323,323,69,2585,72492000,892
2019-12B07JCXRP4H,2019-12,B07JCXRP4H,None,30/10/2018 00:00,26842,135.65,4.35,White,324,324,70,2585,74401790,1108
2020-01B07JCXRP4H,2020-01,B07JCXRP4H,None,30/10/2018 00:00,15722,170.99,4.35,White,324,324,70,2585,75550080,1706
2020-01B07F2D81JN,2020-01,B07F2D81JN,None,20/07/2018 00:00,15634,130.04,4.1,Amarey Vac Max,323,323,69,2585,75550080,1714
2019-04B07JCXRP4H,2019-04,B07JCXRP4H,None,30/10/2018 00:00,8068,209.99,4.55,White,324,324,70,2585,73389480,2807
2019-08B07F2D81JN,2019-08,B07F2D81JN,None,20/07/2018 00:00,6345,199.99,4.333333333,Amarey Vac Max,323,323,69,2585,73521260,3000
2018-09B07F2D81JN,2018-09,B07F2D81JN,None,20/07/2018 00:00,2114,199.99,4.75,Amarey Vac Max,323,323,69,2585,73164000,6559
