asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales,itemWidth,itemHeight,itemWeight
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R21Q2,459.99,4.5,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,586,356,102,5928
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R20Q3,433.99,4.833333333,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,592,356,102,5928
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R22Q1,387.1328571,4.5,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,313,356,102,5928
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R21Q3,459.99,4.45,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,410,356,102,5928
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R21Q1,454.99,4.375,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,490,356,102,5928
B0859FD67F,01/01/2011 00:00,FALSE,s5max,roborock,R20Q4,419.99,4.45,"roborock s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, self-charging, lidar navigation, selective room cleaning, no-mop zones, 2000pa suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,360,356,102,5928
B08BCJPF49,01/01/2011 00:00,FALSE,s5max,roborock,R20Q3,567.99,5,roborock s5 max robot vacuum cleaner and mopping cloth (2 pcs) bundle,None,2000,180,1,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R20Q3,436.6566667,4.833333333,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,537,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R21Q2,459.99,4.45,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,561,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R21Q1,454.99,4.371428571,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,437,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R22Q1,372.4471429,4.5,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,313,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R21Q3,440.415,4.45,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,522,356,102,5928
B08DR4DF7W,01/01/2011 00:00,FALSE,s5max,roborock,R20Q4,419.99,4.36,"roborock renewed s5 max robot vacuum and mop, robotic vacuum cleaner with electric-tank, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime (renewed)","B08DR4DF7W,B0859FD67F",2000,180,343,356,102,5928
B08FT11QNH,01/01/2011 00:00,FALSE,s5max,roborock,R20Q4,565.99,4.4,roborock s5 max robot vacuum cleaner and disposable mop cloth bundle,None,2000,180,1,356,102,5928
B08FT11QNH,01/01/2011 00:00,FALSE,s5max,roborock,R21Q1,561.49,4.1,roborock s5 max robot vacuum cleaner and disposable mop cloth bundle,None,2000,180,1,356,102,5928
B08FT11QNH,01/01/2011 00:00,FALSE,s5max,roborock,R21Q3,558.49,4.4,roborock s5 max robot vacuum cleaner and disposable mop cloth bundle,None,2000,180,1,356,102,5928
B07RLRWWPJ,06/05/2019 00:00,FALSE,s6,roborock,R20Q1,616.655,4.633333333,"roborock s6 robot vacuum, robotic vacuum cleaner and mop with adaptive routing,multi-floor mapping, selective room cleaning, super strong suction, and extra long battery life, works with alexa(black)",None,2000,180,26981,351,97,1429
B07RLRWWPJ,06/05/2019 00:00,FALSE,s6,roborock,R20Q2,649.99,4.54,"roborock s6 robot vacuum, robotic vacuum cleaner and mop with adaptive routing,multi-floor mapping, selective room cleaning, super strong suction, and extra long battery life, works with alexa(black)",None,2000,180,4725,351,97,1429
B07RLRWWPJ,06/05/2019 00:00,FALSE,s6,roborock,R22Q1,399.99,4.5,"roborock s6 robot vacuum, robotic vacuum cleaner and mop with adaptive routing,multi-floor mapping, selective room cleaning, super strong suction, and extra long battery life, works with alexa(black)",None,2000,180,1,351,97,1429
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R21Q1,442.1844444,4.2,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,1,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R20Q3,438.4785714,3.85,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,297,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R20Q4,461.21,4.3,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,9,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R21Q4,448.2833333,4.3,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,183,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R20Q2,453.18,3.881818182,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,620,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R21Q2,417.0633333,4.3,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,326,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R20Q1,532.3414286,3.6,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,775,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R22Q1,375.67,4.3,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,1,351,97,3493
B07YG4C1JL,27/09/2019 00:00,FALSE,s6,roborock,R21Q3,453.942,4.2,"roborock s6 robot vacuum with adaptive routing, selective room cleaning (renewed)",B07YG4C1JL,2000,180,212,351,97,3493
B07VCQRY4W,06/08/2019 00:00,FALSE,s6,roborock,R20Q1,609.93,4.633333333,"roborock s6pure robot vacuum, robotic vacuum cleaner and mop with adaptive routing, multi-floor mapping, selective room cleaning, super strong suction, extra long battery life, works with alexa(white)",None,2000,180,25698,429.26,154.94,6880.99064
B07VCQRY4W,06/08/2019 00:00,FALSE,s6,roborock,R20Q2,644.945,4.54,"roborock s6pure robot vacuum, robotic vacuum cleaner and mop with adaptive routing, multi-floor mapping, selective room cleaning, super strong suction, extra long battery life, works with alexa(white)",None,2000,180,4780,429.26,154.94,6880.99064
B07VCQRY4W,06/08/2019 00:00,FALSE,s6,roborock,R22Q1,519.99,4.5,"roborock s6pure robot vacuum, robotic vacuum cleaner and mop with adaptive routing, multi-floor mapping, selective room cleaning, super strong suction, extra long battery life, works with alexa(white)",None,2000,180,1,429.26,154.94,6880.99064
B07VCQRY4W,06/08/2019 00:00,FALSE,s6,roborock,R21Q4,569.9566667,4.45,"roborock s6pure robot vacuum, robotic vacuum cleaner and mop with adaptive routing, multi-floor mapping, selective room cleaning, super strong suction, extra long battery life, works with alexa(white)",None,2000,180,340,429.26,154.94,6880.99064
B084Z5P2BX,19/02/2020 00:00,FALSE,s6,roborock,R20Q2,560.5455556,4.371428571,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, 2000pa suction, wi-fi connected, alexa voice control (black)","B084Z5P2BX,B08BC1RJRV",2000,180,2345,429.26,154.94,6880.99064
B084Z5P2BX,19/02/2020 00:00,FALSE,s6,roborock,R20Q3,553.3233333,4.417647059,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, 2000pa suction, wi-fi connected, alexa voice control (black)","B084Z5P2BX,B08BC1RJRV",2000,180,6956,429.26,154.94,6880.99064
B084Z5P2BX,19/02/2020 00:00,FALSE,s6,roborock,R20Q4,474.98875,4.555555556,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, 2000pa suction, wi-fi connected, alexa voice control (black)","B084Z5P2BX,B08BC1RJRV",2000,180,45626,429.26,154.94,6880.99064
B084Z5P2BX,19/02/2020 00:00,FALSE,s6,roborock,R22Q1,445.7042857,4.557142857,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, 2000pa suction, wi-fi connected, alexa voice control (black)","B084Z5P2BX,B08BC1RJRV",2000,180,3784,429.26,154.94,6880.99064
B08BC1RJRV,01/01/2011 00:00,FALSE,s6,roborock,R20Q4,591.1011111,4.557142857,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, super strong suction robotic vacuum cleaner, wi-fi connected, alexa voice control","B084Z5P2BX,B08BC1RJRV",2000,180,45626,429.26,154.94,6880.99064
B08BC1RJRV,01/01/2011 00:00,FALSE,s6,roborock,R22Q1,447.3233333,4.575,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, super strong suction robotic vacuum cleaner, wi-fi connected, alexa voice control","B084Z5P2BX,B08BC1RJRV",2000,180,3784,429.26,154.94,6880.99064
B08BC1RJRV,01/01/2011 00:00,FALSE,s6,roborock,R20Q3,579.99,4.466666667,"roborock s6 pure robot vacuum and mop, multi-floor mapping, lidar navigation, no-go zones, selective room cleaning, super strong suction robotic vacuum cleaner, wi-fi connected, alexa voice control","B084Z5P2BX,B08BC1RJRV",2000,180,20786,429.26,154.94,6880.99064
B08BC7KX3Y,01/01/2011 00:00,FALSE,s6,roborock,R20Q3,584.99,5,roborock s6 pure robot vacuum cleaner and mopping cloth,None,2000,180,1,429.26,154.94,6880.99064
B08BC7KX3Y,01/01/2011 00:00,FALSE,s6,roborock,R20Q4,609.99,3.2,roborock s6 pure robot vacuum cleaner and mopping cloth,None,2000,180,1,429.26,154.94,6880.99064
B08MFKRZF3,02/11/2020 00:00,FALSE,s6,roborock,R20Q4,487.99,5,"roborock s6 pure robot vacuum with monsoon skin set, waterproof and dirt-resistant, keep your s6 pure gleaming",None,2000,180,86,429.26,154.94,6880.99064
B08MFM7P61,02/11/2020 00:00,FALSE,s6,roborock,R21Q3,519.99,5,"roborock s6 pure robot vacuum with monsoon skin set, waterproof and dirt-resistant, keep your s6 pure gleaming",None,2000,180,1,429.26,154.94,6880.99064
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R21Q4,1021.9995,4.1,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,616,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R20Q4,1215.741702,4.15,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,1069,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R22Q1,963.2,4.14,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,686,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R21Q1,1526.045263,4.155555556,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,418,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R20Q3,1221.997273,3.883333333,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,1149,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R20Q1,1099,3.640540541,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,1246,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R20Q2,1063,3.75,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,616,381,381,3697
B07VQWL1C9,25/07/2019 00:00,FALSE,s9+,iRobot,R21Q3,1022.956522,4.25,"irobot roomba s9+ (s955020) robot vacuum bundle with automatic dirt disposal- wi-fi connected, smart mapping, ideal for pet hair (+1 extra edge-sweeping brush, 1 extra filter)",None,6800,75,596,381,381,3697
B07XLD48YZ,13/09/2019 00:00,FALSE,s9+,iRobot,R20Q4,1149,3.8,"irobot roomba s9+ (s955020) robot vacuum bundle - wi-fi connected, smart mapping, ideal for pet hair, comes with replenishment kit (1 set of multi-surface rubber brushes, 3 filters, 3 corner brushes)",None,6800,75,1,508,457.2,3697
B07XLD48YZ,13/09/2019 00:00,FALSE,s9+,iRobot,R20Q3,1074.495,3.8,"irobot roomba s9+ (s955020) robot vacuum bundle - wi-fi connected, smart mapping, ideal for pet hair, comes with replenishment kit (1 set of multi-surface rubber brushes, 3 filters, 3 corner brushes)",None,6800,75,1,508,457.2,3697
B07XLD48YZ,13/09/2019 00:00,FALSE,s9+,iRobot,R20Q1,1149,3.6,"irobot roomba s9+ (s955020) robot vacuum bundle - wi-fi connected, smart mapping, ideal for pet hair, comes with replenishment kit (1 set of multi-surface rubber brushes, 3 filters, 3 corner brushes)",None,6800,75,318,508,457.2,3697
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R21Q1,1450.164533,3.95,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3397,311,89,3719
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R20Q1,1148.236897,3.527777778,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,4248,311,89,3719
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R22Q1,988.1758696,3.9,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3734,311,89,3719
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R20Q4,1033.248587,4.1,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,10185,311,89,3719
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R20Q2,1202.891277,3.45,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,5664,311,89,3719
B07QXM2V6X,30/05/2019 00:00,FALSE,s9+,iRobot,R20Q3,1078.805349,3.7,"irobot roomba s9+ (9550) robot vacuum with automatic dirt disposal- empties itself, wi-fi connected, smart mapping, powerful suction, corners & edges, ideal for pet hair, black","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,14674,311,89,3719
B07TJTHZ3D,28/06/2019 00:00,FALSE,s9+,iRobot,R21Q1,1499.2375,3.95,"irobot roomba s9+ robot vacuum with automatic dirt disposal- wi-fi connected, smart mapping, powerful suction & braava jet m6 ultimate robot mop- wi-fi connected, precision jet spray, smart mapping","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3547,311,89,3719
B07TJTHZ3D,28/06/2019 00:00,FALSE,s9+,iRobot,R22Q1,1356.225769,4.1,"irobot roomba s9+ robot vacuum with automatic dirt disposal- wi-fi connected, smart mapping, powerful suction & braava jet m6 ultimate robot mop- wi-fi connected, precision jet spray, smart mapping","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,4873,311,89,3719
B07TJTHZ3D,28/06/2019 00:00,FALSE,s9+,iRobot,R20Q3,1565.656667,3.75,"irobot roomba s9+ robot vacuum with automatic dirt disposal- wi-fi connected, smart mapping, powerful suction & braava jet m6 ultimate robot mop- wi-fi connected, precision jet spray, smart mapping","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,14674,311,89,3719
B07TJTHZ3D,28/06/2019 00:00,FALSE,s9+,iRobot,R21Q4,1381.9125,4.06,"irobot roomba s9+ robot vacuum with automatic dirt disposal- wi-fi connected, smart mapping, powerful suction & braava jet m6 ultimate robot mop- wi-fi connected, precision jet spray, smart mapping","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,10625,311,89,3719
B07Z274XFY,12/10/2019 00:00,FALSE,s9+,iRobot,R22Q1,1073.0399,3.9,irobot roomba s9+ (9550) robot vacuum with roomba s series replenishment kit,"B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3734,311,89,3719
B07Z274XFY,12/10/2019 00:00,FALSE,s9+,iRobot,R20Q3,1044.53,3.7,irobot roomba s9+ (9550) robot vacuum with roomba s series replenishment kit,"B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,14674,311,89,3719
B07Z274XFY,12/10/2019 00:00,FALSE,s9+,iRobot,R21Q1,1170.993333,3.95,irobot roomba s9+ (9550) robot vacuum with roomba s series replenishment kit,"B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3547,311,89,3719
B07Z27B41M,12/10/2019 00:00,FALSE,s9+,iRobot,R20Q2,1114,3.45,"irobot roomba s9+ (9550) robot vacuum with clean bas automatic dirt disposal bags, 3-pack, compatible with all clean base™ models","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,5664,311,89,3719
B07Z27B41M,12/10/2019 00:00,FALSE,s9+,iRobot,R20Q4,1114.995,4.05,"irobot roomba s9+ (9550) robot vacuum with clean bas automatic dirt disposal bags, 3-pack, compatible with all clean base™ models","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,10185,311,89,3719
B07Z27B41M,12/10/2019 00:00,FALSE,s9+,iRobot,R21Q1,1125.998333,3.9,"irobot roomba s9+ (9550) robot vacuum with clean bas automatic dirt disposal bags, 3-pack, compatible with all clean base™ models","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,3547,311,89,3719
B07Z27B41M,12/10/2019 00:00,FALSE,s9+,iRobot,R20Q3,1113.42,3.7,"irobot roomba s9+ (9550) robot vacuum with clean bas automatic dirt disposal bags, 3-pack, compatible with all clean base™ models","B07TJTHZ3D,B07QXM2V6X,B07Z27B41M,B07Z274XFY",6800,75,14674,311,89,3719
